s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.0004519E+003, 1.1907530E+000,-1.6913475E-001,-1.0851482E+000,-3.4397641E-002,-1.3398322E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3991685E-002,-9.7940920E-002, 3.3709279E-005, 3.3709279E-005
 1.0014613E+003, 1.1814732E+000,-1.5583450E-001,-9.8600391E-001,-3.5183995E-002,-1.3318058E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0060903E-002, 4.4374725E-003, 3.3596624E-005, 3.3596624E-005
 1.0024570E+003, 1.1431930E+000,-1.3790186E-001,-9.9130349E-001,-2.9553971E-002,-1.3300296E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2174604E-002,-1.5579647E-002, 3.3483509E-005, 3.3483509E-005
 1.0034698E+003, 1.1493409E+000,-1.4406271E-001,-9.7101478E-001,-2.5775773E-002,-1.3302827E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3267229E-002, 8.4743744E-003, 3.3370982E-005, 3.3370982E-005
 1.0044560E+003, 1.1855586E+000,-1.3504779E-001,-1.0118076E+000,-2.9786608E-002,-1.3339642E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3824853E-003, 8.9031939E-003, 3.3258069E-005, 3.3258069E-005
 1.0054421E+003, 1.1855726E+000,-1.6418039E-001,-1.0054260E+000,-3.4726019E-002,-1.3193829E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9172374E-003,-1.8772958E-002, 3.3145776E-005, 3.3145776E-005
 1.0064580E+003, 1.1468103E+000,-1.5683811E-001,-9.8769490E-001,-2.7502860E-002,-1.3220209E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4700118E-002,-2.5238830E-002, 3.3034411E-005, 3.3034411E-005
 1.0074655E+003, 1.1546993E+000,-1.4091056E-001,-9.8896395E-001,-2.8826210E-002,-1.3231603E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1046873E-003,-4.0146580E-003, 3.2920451E-005, 3.2920451E-005
 1.0084494E+003, 1.2089291E+000,-1.6170665E-001,-9.8678227E-001,-3.1430850E-002,-1.3122428E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5669263E-002, 2.8996224E-002, 3.2808238E-005, 3.2808238E-005
 1.0094467E+003, 1.1548361E+000,-1.5647036E-001,-9.9511871E-001,-3.1451834E-002,-1.2760279E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2282365E-002,-2.8217538E-002, 3.2696261E-005, 3.2696261E-005
 1.0104501E+003, 1.1699762E+000,-1.6291918E-001,-9.9323678E-001,-2.7139439E-002,-1.3308364E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7696663E-003,-1.3332485E-002, 3.2582839E-005, 3.2582839E-005
 1.0114549E+003, 1.1745003E+000,-1.5237793E-001,-9.7070676E-001,-3.0823181E-002,-1.3214729E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8947018E-002, 2.0579223E-002, 3.2469477E-005, 3.2469477E-005
 1.0124513E+003, 1.1598652E+000,-1.3890864E-001,-9.9873539E-001,-3.0170547E-002,-1.2894258E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6030334E-003,-7.9622364E-003, 3.2357599E-005, 3.2357599E-005
 1.0134523E+003, 1.1105044E+000,-1.3469617E-001,-9.9168348E-001,-2.6716358E-002,-1.3042944E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6723499E-002,-4.2604644E-002, 3.2244398E-005, 3.2244398E-005
 1.0144391E+003, 1.1311457E+000,-1.2999976E-001,-9.5963212E-001,-2.5454694E-002,-1.3060499E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1733268E-002, 1.6046055E-002, 3.2132255E-005, 3.2132255E-005
 1.0154550E+003, 1.1260295E+000,-1.3618799E-001,-9.8576390E-001,-2.5324578E-002,-1.3005613E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2173154E-002,-2.1259956E-002, 3.2019813E-005, 3.2019813E-005
 1.0164399E+003, 1.1676633E+000,-2.0210372E-001,-9.6181343E-001,-2.6537310E-002,-1.3224692E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2700664E-002,-2.2804354E-002, 3.1906671E-005, 3.1906671E-005
 1.0174487E+003, 1.1297229E+000,-1.5055136E-001,-9.0669663E-001,-3.3389865E-002,-1.2936600E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1779829E-002, 3.9072072E-002, 3.1794509E-005, 3.1794509E-005
 1.0184442E+003, 1.1377660E+000,-1.5799052E-001,-9.2871024E-001,-3.3034080E-002,-1.2503817E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0293166E-002, 1.8018650E-002, 3.1681041E-005, 3.1681041E-005
 1.0194424E+003, 1.0779236E+000,-1.3600619E-001,-9.3979926E-001,-2.7683437E-002,-1.2384273E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1387037E-002,-2.5577679E-002, 3.1568561E-005, 3.1568561E-005
 1.0204501E+003, 1.1666885E+000,-1.5853117E-001,-1.0033547E+000,-3.0285378E-002,-1.2336846E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6716676E-002,-2.5495053E-002, 3.1455421E-005, 3.1455421E-005
 1.0214575E+003, 1.1493845E+000,-1.6325343E-001,-9.4512833E-001,-2.8796333E-002,-1.2523849E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1048983E-003, 1.2193849E-002, 3.1342311E-005, 3.1342311E-005
 1.0224520E+003, 1.0955681E+000,-1.7253280E-001,-9.0232338E-001,-3.1677957E-002,-1.2702625E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7475696E-003,-1.0978747E-002, 3.1266315E-005, 3.1266315E-005
 1.0234548E+003, 1.0860356E+000,-1.3645258E-001,-9.4037888E-001,-2.8334673E-002,-1.2459265E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3198744E-002,-1.9142994E-002, 3.1210192E-005, 3.1210192E-005
 1.0244463E+003, 1.1196616E+000,-1.4687183E-001,-9.4538086E-001,-3.1719882E-002,-1.2668961E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5548992E-003,-4.3235932E-003, 3.1154678E-005, 3.1154678E-005
 1.0254590E+003, 1.0890781E+000,-1.3270273E-001,-9.1189478E-001,-3.5959561E-002,-1.2606780E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2474996E-002, 8.5084531E-003, 3.1098442E-005, 3.1098442E-005
 1.0264320E+003, 1.0464866E+000,-1.5090676E-001,-9.3217689E-001,-3.0317567E-002,-1.2517797E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2711225E-002,-6.6927115E-002, 3.1043325E-005, 3.1043325E-005
 1.0274508E+003, 1.0849252E+000,-1.2781773E-001,-8.6993964E-001,-2.8216195E-002,-1.2547036E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4043361E-002, 5.8939129E-002, 3.0986624E-005, 3.0986624E-005
 1.0284491E+003, 1.0891173E+000,-1.4513216E-001,-9.6034103E-001,-2.6468910E-002,-1.2397342E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5149128E-002,-4.2837182E-002, 3.0931220E-005, 3.0931220E-005
 1.0294517E+003, 1.0873180E+000,-1.5077287E-001,-9.0475537E-001,-2.5624899E-002,-1.2476827E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8183199E-003, 6.1523472E-003, 3.0874983E-005, 3.0874983E-005
 1.0304550E+003, 1.0848120E+000,-1.3798142E-001,-9.1361179E-001,-2.7989509E-002,-1.2541698E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0527736E-003, 5.2167346E-003, 3.0818534E-005, 3.0818534E-005
 1.0314517E+003, 1.0737439E+000,-1.3425234E-001,-9.0630784E-001,-2.9859243E-002,-1.2394475E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0901074E-002, 3.3120428E-003, 3.0762516E-005, 3.0762516E-005
 1.0324340E+003, 1.0859685E+000,-1.7014022E-001,-9.1539194E-001,-3.1709489E-002,-1.2409493E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7542052E-002,-3.1285559E-002, 3.0707396E-005, 3.0707396E-005
 1.0334303E+003, 1.0989519E+000,-1.2996368E-001,-9.2101479E-001,-3.0370320E-002,-1.2266010E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5280788E-002, 1.7590889E-002, 3.0652007E-005, 3.0652007E-005
 1.0344277E+003, 1.1143986E+000,-1.4329685E-001,-9.3841897E-001,-2.9727247E-002,-1.2285430E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6695725E-006, 2.9432948E-003, 3.0596098E-005, 3.0596098E-005
 1.0354402E+003, 1.0737634E+000,-1.4133734E-001,-9.3817685E-001,-2.9817254E-002,-1.2534114E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6528228E-002,-3.5580540E-002, 3.0540357E-005, 3.0540357E-005
 1.0364369E+003, 9.9857721E-001,-1.2066587E-001,-8.5755315E-001,-2.9444767E-002,-1.2124074E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8517133E-003,-9.0986919E-003, 3.0484179E-005, 3.0484179E-005
 1.0374388E+003, 1.0679284E+000,-1.3529259E-001,-8.8970233E-001,-2.5250706E-002,-1.2201366E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6544671E-002, 1.7670555E-002, 3.0427639E-005, 3.0427639E-005
 1.0384460E+003, 1.0788840E+000,-1.4278927E-001,-9.1782002E-001,-2.6326044E-002,-1.2352434E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5986062E-003,-8.0636442E-003, 3.0372307E-005, 3.0372307E-005
 1.0394409E+003, 1.0614807E+000,-1.2755313E-001,-8.9055061E-001,-2.8585941E-002,-1.1975938E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4344848E-002, 1.4779002E-002, 3.0316129E-005, 3.0316129E-005
 1.0404503E+003, 1.0354855E+000,-1.2354892E-001,-9.2081316E-001,-2.3889438E-002,-1.2159442E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0678537E-002,-3.2778167E-002, 3.0260048E-005, 3.0260048E-005
 1.0414396E+003, 1.1014193E+000,-1.4756105E-001,-9.3702553E-001,-2.3626724E-002,-1.2278052E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2727161E-002,-6.8063112E-003, 3.0204257E-005, 3.0204257E-005
 1.0424404E+003, 1.0462483E+000,-1.3013409E-001,-8.8603459E-001,-3.0154180E-002,-1.2070098E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0103887E-002,-8.6632581E-005, 3.0148845E-005, 3.0148845E-005
 1.0434314E+003, 1.0775303E+000,-1.5055200E-001,-8.7896315E-001,-3.0846569E-002,-1.2076730E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3259749E-002, 1.7156528E-002, 3.0092630E-005, 3.0092630E-005
 1.0444244E+003, 1.0335171E+000,-1.3247622E-001,-9.0939942E-001,-2.8201291E-002,-1.2125833E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4923313E-002,-3.6571993E-002, 3.0036990E-005, 3.0036990E-005
 1.0454259E+003, 1.0320650E+000,-1.1959589E-001,-8.7481681E-001,-2.5884756E-002,-1.2033025E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4325493E-002, 1.1755498E-002, 2.9980709E-005, 2.9980709E-005
 1.0464287E+003, 1.0544272E+000,-1.2538940E-001,-9.1053682E-001,-2.7979040E-002,-1.2229177E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0043612E-004,-9.4902697E-003, 2.9925128E-005, 2.9925128E-005
 1.0474219E+003, 1.0657586E+000,-1.2249040E-001,-8.9201420E-001,-2.4831521E-002,-1.1875749E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9140492E-002, 2.6410573E-002, 2.9869370E-005, 2.9869370E-005
 1.0484440E+003, 1.1092821E+000,-1.4430156E-001,-9.6001807E-001,-3.0258228E-002,-1.2045648E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7861254E-002,-2.5307823E-002, 2.9812411E-005, 2.9812411E-005
 1.0494202E+003, 1.0370094E+000,-1.2979500E-001,-9.0878647E-001,-3.1594295E-002,-1.2079158E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1101976E-002,-3.3178433E-002, 2.9757344E-005, 2.9757344E-005
 1.0504418E+003, 1.0817976E+000,-1.7258062E-001,-8.3888391E-001,-3.6517111E-002,-1.2022577E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1141171E-002, 3.3803975E-002, 2.9700606E-005, 2.9700606E-005
 1.0514308E+003, 1.1105869E+000,-1.5932137E-001,-9.5040596E-001,-3.2588511E-002,-1.1610024E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7830482E-002,-3.1740523E-002, 2.9644970E-005, 2.9644970E-005
 1.0524349E+003, 1.0476183E+000,-1.5660349E-001,-8.7645580E-001,-2.7145486E-002,-1.1884386E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4217140E-003,-1.2598320E-002, 2.9589334E-005, 2.9589334E-005
 1.0534365E+003, 1.0493175E+000,-1.3645622E-001,-8.6749986E-001,-2.8690169E-002,-1.2038253E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8034888E-002, 1.6659209E-002, 2.9533177E-005, 2.9533177E-005
 1.0544435E+003, 1.0265884E+000,-1.6847459E-001,-8.4621989E-001,-3.1088078E-002,-1.2254036E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6807012E-002,-1.9206404E-002, 2.9477049E-005, 2.9477049E-005
 1.0554176E+003, 1.0333108E+000,-1.2309885E-001,-8.6876373E-001,-3.0978870E-002,-1.1843504E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6152658E-002, 1.0457501E-002, 2.9421883E-005, 2.9421883E-005
 1.0564246E+003, 1.0484090E+000,-1.3014988E-001,-8.7492652E-001,-2.8305929E-002,-1.1981605E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4137748E-002, 1.5014668E-002, 2.9365902E-005, 2.9365902E-005
 1.0574315E+003, 1.0235531E+000,-1.3937132E-001,-8.9095722E-001,-3.2573931E-002,-1.1475275E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9726698E-002,-3.9360814E-002, 2.9309609E-005, 2.9309609E-005
 1.0584143E+003, 9.9879154E-001,-1.2981355E-001,-8.6413792E-001,-2.4605654E-002,-1.1503766E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4374250E-002,-1.9777092E-002, 2.9253760E-005, 2.9253760E-005
 1.0594220E+003, 1.0466831E+000,-1.5344109E-001,-8.8111759E-001,-2.4601142E-002,-1.1841645E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7176309E-003,-1.2488524E-002, 2.9198684E-005, 2.9198684E-005
 1.0604271E+003, 1.0539841E+000,-1.4606259E-001,-8.5514441E-001,-3.0262214E-002,-1.1923395E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7706375E-002, 2.2502946E-002, 2.9142770E-005, 2.9142770E-005
 1.0614130E+003, 1.0224645E+000,-1.1437231E-001,-8.8090714E-001,-2.6528221E-002,-1.1691582E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0331131E-003, 6.4513455E-004, 2.9086307E-005, 2.9086307E-005
 1.0624341E+003, 1.1049535E+000,-1.5609731E-001,-9.3419758E-001,-2.5852735E-002,-1.1450519E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9361224E-003,-1.1205529E-002, 2.9064458E-005, 2.9064458E-005
 1.0634238E+003, 1.0266717E+000,-1.4963237E-001,-8.7771318E-001,-2.6662265E-002,-1.1907863E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7720984E-002,-2.7347991E-002, 2.9298682E-005, 2.9298682E-005
 1.0644349E+003, 1.0339246E+000,-1.2476769E-001,-8.5759411E-001,-2.5650434E-002,-1.2107634E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1499553E-002, 2.5900231E-002, 2.9590506E-005, 2.9590506E-005
 1.0654324E+003, 1.0378953E+000,-1.2843257E-001,-8.9467069E-001,-2.6279226E-002,-1.1947971E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2107751E-003,-1.1499185E-002, 2.9878942E-005, 2.9878942E-005
 1.0664130E+003, 1.1042694E+000,-1.4527226E-001,-9.2884445E-001,-2.8816441E-002,-1.2025575E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7264919E-003, 1.3241948E-003, 3.0119441E-005, 3.0119441E-005
 1.0674209E+003, 1.1189222E+000,-1.4684068E-001,-9.0979493E-001,-3.1728564E-002,-1.2034046E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7882712E-002, 3.0546049E-002, 3.0224731E-005, 3.0224731E-005
 1.0684215E+003, 1.0581740E+000,-1.3106082E-001,-9.4574840E-001,-2.7932264E-002,-1.2295170E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1893812E-002,-4.6579802E-002, 3.0322871E-005, 3.0322871E-005
 1.0694358E+003, 1.0689755E+000,-1.2064701E-001,-8.9215943E-001,-2.8694620E-002,-1.2441302E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6678120E-002, 2.7462031E-002, 3.0422423E-005, 3.0422423E-005
 1.0704160E+003, 1.0997607E+000,-1.5173276E-001,-9.4443640E-001,-3.1617587E-002,-1.2457799E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0845932E-002,-2.8038503E-002, 3.0520210E-005, 3.0520210E-005
 1.0714249E+003, 1.0630065E+000,-1.4607095E-001,-8.8338722E-001,-3.1176474E-002,-1.2244768E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3804793E-003, 2.3595840E-003, 3.0602644E-005, 3.0602644E-005
 1.0724053E+003, 1.0816394E+000,-1.3970072E-001,-9.4349291E-001,-2.9479447E-002,-1.2188920E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6353401E-002,-3.1045874E-002, 3.0570794E-005, 3.0570794E-005
 1.0734165E+003, 1.1105804E+000,-1.6816456E-001,-9.1464999E-001,-3.4481495E-002,-1.1951514E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0822158E-003,-6.7275638E-003, 3.0513264E-005, 3.0513264E-005
 1.0744264E+003, 1.0962813E+000,-1.3830381E-001,-9.0771596E-001,-2.7870564E-002,-1.2273725E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4191190E-002, 2.2378692E-002, 3.0455202E-005, 3.0455202E-005
 1.0754205E+003, 1.0689765E+000,-1.4858496E-001,-8.9274804E-001,-3.6012352E-002,-1.2483385E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5955749E-003,-8.3813114E-003, 3.0397562E-005, 3.0397562E-005
 1.0764053E+003, 1.1016313E+000,-1.3505362E-001,-9.5404101E-001,-3.1783236E-002,-1.2289828E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4790609E-002,-1.9258829E-002, 3.0340152E-005, 3.0340152E-005
 1.0774182E+003, 1.0865865E+000,-1.1662390E-001,-9.0147021E-001,-2.7794302E-002,-1.2420148E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1129479E-002, 4.0685688E-002, 3.0282461E-005, 3.0282461E-005
 1.0784209E+003, 1.0732438E+000,-1.4354933E-001,-9.4439253E-001,-2.9545156E-002,-1.2283915E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6196035E-002,-4.4255480E-002, 3.0224642E-005, 3.0224642E-005
 1.0794236E+003, 1.0633859E+000,-1.4959720E-001,-9.0135316E-001,-3.3093161E-002,-1.2371844E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5497727E-002,-2.0669955E-002, 3.0167030E-005, 3.0167030E-005
 1.0804170E+003, 1.0814537E+000,-1.7031734E-001,-8.9289641E-001,-3.0547940E-002,-1.1850069E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0505606E-002,-1.2319882E-002, 3.0109861E-005, 3.0109861E-005
 1.0814143E+003, 1.0764131E+000,-1.3949945E-001,-8.9388249E-001,-2.6497977E-002,-1.1970659E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1254176E-002, 1.6521179E-002, 3.0052372E-005, 3.0052372E-005
 1.0824210E+003, 1.0557054E+000,-1.2576106E-001,-9.1785813E-001,-2.6902332E-002,-1.2253089E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1834046E-002,-1.4828399E-002, 2.9994664E-005, 2.9994664E-005
 1.0834088E+003, 1.0652585E+000,-1.5051156E-001,-8.7036065E-001,-2.9167713E-002,-1.2323649E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4169949E-002, 1.5206269E-002, 2.9937179E-005, 2.9937179E-005
 1.0843981E+003, 1.0507355E+000,-1.3960851E-001,-8.7629482E-001,-3.4026856E-002,-1.1697999E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5078583E-003, 7.9359566E-004, 2.9880442E-005, 2.9880442E-005
 1.0854042E+003, 1.0631774E+000,-1.4011428E-001,-9.3451919E-001,-2.7362627E-002,-1.2151649E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5138886E-002,-3.8830837E-002, 2.9822770E-005, 2.9822770E-005
 1.0864122E+003, 1.0227582E+000,-1.3078505E-001,-8.2531529E-001,-2.6298682E-002,-1.2069844E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5219114E-002, 4.0347099E-002, 2.9764701E-005, 2.9764701E-005
 1.0874164E+003, 1.0879388E+000,-1.3434023E-001,-9.7080003E-001,-2.9084697E-002,-1.1835725E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2714606E-002,-4.6297960E-002, 2.9706521E-005, 2.9706521E-005
 1.0884165E+003, 1.0501373E+000,-1.3945791E-001,-8.9219787E-001,-2.5867984E-002,-1.2433682E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5961234E-003,-7.3988820E-003, 2.9649272E-005, 2.9649272E-005
 1.0894139E+003, 1.0337363E+000,-1.3837966E-001,-8.5952858E-001,-3.4586074E-002,-1.2599836E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7230377E-003, 1.2294260E-003, 2.9591511E-005, 2.9591511E-005
 1.0904044E+003, 1.0530125E+000,-1.3192631E-001,-8.9307708E-001,-3.2665590E-002,-1.1930749E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2406718E-004,-4.6684420E-003, 2.9534273E-005, 2.9534273E-005
 1.0914100E+003, 1.0477910E+000,-1.2091136E-001,-8.6074833E-001,-2.9890227E-002,-1.2010922E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1369870E-002, 3.6229094E-002, 2.9477363E-005, 2.9477363E-005
 1.0923955E+003, 1.0555829E+000,-1.4303331E-001,-9.1592910E-001,-3.2308231E-002,-1.2022303E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1615355E-002,-3.5699755E-002, 2.9419208E-005, 2.9419208E-005
 1.0934136E+003, 1.0859548E+000,-1.4853453E-001,-9.2942340E-001,-3.0473527E-002,-1.1800048E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8253484E-002,-2.2488457E-002, 2.9361735E-005, 2.9361735E-005
 1.0943969E+003, 1.0346440E+000,-1.3775153E-001,-8.8638275E-001,-2.7322272E-002,-1.2156360E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5970520E-003,-1.6824709E-002, 2.9304304E-005, 2.9304304E-005
 1.0954083E+003, 1.0012385E+000,-1.3075480E-001,-8.7457438E-001,-2.9246922E-002,-1.1687734E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0549683E-002,-3.3349294E-002, 2.9246862E-005, 2.9246862E-005
 1.0964050E+003, 1.0075239E+000,-1.1577351E-001,-8.6326638E-001,-2.2854723E-002,-1.1930352E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7608118E-003, 5.6173603E-003, 2.9189051E-005, 2.9189051E-005
 1.0974038E+003, 1.0284580E+000,-1.2514192E-001,-8.6654514E-001,-2.3261382E-002,-1.1800423E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9239760E-002, 1.3497713E-002, 2.9131086E-005, 2.9131086E-005
 1.0983912E+003, 1.0333195E+000,-1.2539301E-001,-8.8898111E-001,-2.5664248E-002,-1.1835898E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5139036E-004,-6.7306561E-003, 2.9073950E-005, 2.9073950E-005
 1.0993896E+003, 9.9430239E-001,-1.0746087E-001,-8.6072177E-001,-2.3266252E-002,-1.1873971E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8189531E-003, 2.8416184E-003, 2.9017291E-005, 2.9017291E-005
 1.1004015E+003, 1.0517794E+000,-1.5850261E-001,-8.9219459E-001,-2.7630079E-002,-1.1785657E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4150779E-002,-2.6559627E-002, 2.8959137E-005, 2.8959137E-005
 1.1013945E+003, 1.0685565E+000,-1.3221108E-001,-8.8830074E-001,-3.2309223E-002,-1.1569626E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3465187E-002, 1.5723877E-002, 2.8901823E-005, 2.8901823E-005
 1.1024017E+003, 1.0317164E+000,-1.2243343E-001,-8.7814960E-001,-2.5618340E-002,-1.1692062E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2068805E-002, 5.5033294E-003, 2.8843508E-005, 2.8843508E-005
 1.1034061E+003, 1.0022239E+000,-1.1681614E-001,-8.7768241E-001,-2.6457576E-002,-1.1715652E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9660424E-002,-1.8743947E-002, 2.8785960E-005, 2.8785960E-005
 1.1044109E+003, 1.0291434E+000,-1.2586126E-001,-8.7010045E-001,-2.7011393E-002,-1.1806533E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2973211E-002, 6.1585126E-003, 2.8728401E-005, 2.8728401E-005
 1.1053862E+003, 1.0109056E+000,-1.1728863E-001,-8.8274346E-001,-2.6170347E-002,-1.1836639E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2689695E-002,-1.5308640E-002, 2.8670781E-005, 2.8670781E-005
