s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.3322070E+002, 1.7575985E+000,-1.1789579E-001,-1.6175634E+000,-4.7334288E-002,-1.0268571E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9894120E-002,-2.5297659E-002, 3.7485955E-005, 3.7485955E-005
 4.3440659E+002, 1.7501150E+000,-1.0663778E-001,-1.5513554E+000,-5.4731278E-002,-1.0553066E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8163995E-002, 3.7284991E-002, 3.7462905E-005, 3.7462905E-005
 4.3562021E+002, 1.8422801E+000,-1.1606368E-001,-1.7096365E+000,-5.4680352E-002,-1.0389326E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4787808E-002,-3.8204345E-002, 3.7439462E-005, 3.7439462E-005
 4.3681763E+002, 1.7255234E+000,-1.0281362E-001,-1.5805909E+000,-4.6254498E-002,-1.0566869E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2329580E-002,-4.2412835E-003, 3.7416324E-005, 3.7416324E-005
 4.3802216E+002, 1.7485011E+000,-1.1560786E-001,-1.5768359E+000,-5.3372724E-002,-1.0189789E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4589203E-003, 2.5826915E-003, 3.7392894E-005, 3.7392894E-005
 4.3921268E+002, 1.7654955E+000,-1.1062637E-001,-1.6121147E+000,-4.9558844E-002,-1.0510727E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8555921E-003,-6.9095069E-003, 3.7369807E-005, 3.7369807E-005
 4.4042096E+002, 1.6976063E+000,-1.0875394E-001,-1.5016081E+000,-5.4566382E-002,-1.0598210E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9162944E-002, 3.2571900E-002, 3.7346536E-005, 3.7346536E-005
 4.4162259E+002, 1.7677019E+000,-1.0922796E-001,-1.6458341E+000,-5.7286393E-002,-1.0403496E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2183886E-002,-4.4750675E-002, 3.7323344E-005, 3.7323344E-005
 4.4280185E+002, 1.7527821E+000,-1.1942134E-001,-1.6287473E+000,-4.8518245E-002,-1.0419965E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8567567E-002,-4.4008970E-002, 3.7300362E-005, 3.7300362E-005
 4.4401556E+002, 1.7464956E+000,-1.1987257E-001,-1.5651419E+000,-5.5615955E-002,-1.0436228E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4840582E-002, 5.7607778E-003, 3.7277092E-005, 3.7277092E-005
 4.4520581E+002, 1.6739901E+000,-1.1506703E-001,-1.5574941E+000,-5.8627168E-002,-1.0282481E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2655654E-002,-5.7301033E-002, 3.7253785E-005, 3.7253785E-005
 4.4641663E+002, 1.7770187E+000,-1.1864241E-001,-1.5654759E+000,-6.2344766E-002,-1.0318899E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5456106E-002, 3.0452453E-002, 3.7230673E-005, 3.7230673E-005
 4.4761569E+002, 1.6817568E+000,-1.0109657E-001,-1.5573407E+000,-5.0169828E-002,-1.0303065E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0570974E-002,-2.6953287E-002, 3.7207125E-005, 3.7207125E-005
 4.4881375E+002, 1.8017472E+000,-1.3192750E-001,-1.6242776E+000,-5.1391814E-002,-1.0338126E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6336864E-003,-5.9530685E-003, 3.7184122E-005, 3.7184122E-005
 4.5002203E+002, 1.7333280E+000,-1.1037240E-001,-1.5526613E+000,-6.8485390E-002,-1.0716062E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3218073E-002, 1.7017894E-003, 3.7160757E-005, 3.7160757E-005
 4.5122162E+002, 1.7022982E+000,-1.1102680E-001,-1.5806563E+000,-7.3648814E-002,-1.0540028E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2997273E-002,-6.3139134E-002, 3.7137515E-005, 3.7137515E-005
 4.5240628E+002, 1.7656148E+000,-1.1232167E-001,-1.5758922E+000,-5.0666215E-002,-1.0330575E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1468254E-002, 2.6631442E-002, 3.7114365E-005, 3.7114365E-005
 4.5361600E+002, 1.7323442E+000,-1.0646306E-001,-1.5785522E+000,-4.5786605E-002,-1.0282301E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1080010E-003, 1.4395330E-003, 3.7091106E-005, 3.7091106E-005
 4.5480600E+002, 1.7345983E+000,-1.0605019E-001,-1.5777044E+000,-5.5777960E-002,-1.0211583E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2540760E-002,-5.0363486E-003, 3.7067892E-005, 3.7067892E-005
 4.5601071E+002, 1.7274004E+000,-1.1854486E-001,-1.6032315E+000,-5.0829945E-002,-1.0362750E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5130281E-002,-4.5309585E-002, 3.7044792E-005, 3.7044792E-005
 4.5721545E+002, 1.7557015E+000,-1.2355338E-001,-1.5957240E+000,-5.1607994E-002,-1.0329780E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0278537E-002,-1.5287172E-002, 3.7021434E-005, 3.7021434E-005
 4.5841611E+002, 1.7014639E+000,-1.3444977E-001,-1.4846531E+000,-6.4298244E-002,-1.0326933E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0732701E-002, 1.7959523E-002, 3.6998208E-005, 3.6998208E-005
 4.5961575E+002, 1.7406395E+000,-1.1133779E-001,-1.5692006E+000,-5.9693180E-002,-1.0280699E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1437893E-002, 3.0513606E-004, 3.6974898E-005, 3.6974898E-005
 4.6080756E+002, 1.6972972E+000,-1.1376002E-001,-1.5724659E+000,-5.9086682E-002,-1.0257870E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4420840E-002,-4.8117943E-002, 3.6951954E-005, 3.6951954E-005
 4.6202527E+002, 1.7232418E+000,-1.1269367E-001,-1.5749784E+000,-5.1534494E-002,-1.0078548E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6028264E-003,-1.6065470E-002, 3.6932583E-005, 3.6932583E-005
 4.6321722E+002, 1.7488298E+000,-1.0431776E-001,-1.6174749E+000,-4.7145644E-002,-1.0294913E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1663067E-002,-2.0211499E-002, 3.6914766E-005, 3.6914766E-005
 4.6440970E+002, 1.7174567E+000,-9.9087419E-002,-1.5418194E+000,-5.7461934E-002,-1.0522047E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5253067E-002, 1.8982740E-002, 3.6897394E-005, 3.6897394E-005
 4.6561090E+002, 1.7122323E+000,-1.1328283E-001,-1.5769903E+000,-5.4269246E-002,-1.0351386E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2223142E-002,-3.2413577E-002, 3.6879738E-005, 3.6879738E-005
 4.6680881E+002, 1.7412540E+000,-1.0404817E-001,-1.5920262E+000,-4.7843742E-002,-1.0323760E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8646068E-003,-2.7673582E-003, 3.6862124E-005, 3.6862124E-005
 4.6800696E+002, 1.6926029E+000,-1.2119463E-001,-1.5714674E+000,-5.5274446E-002,-1.0388533E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1394222E-002,-5.5437412E-002, 3.6844641E-005, 3.6844641E-005
 4.6921368E+002, 1.7210037E+000,-1.2445487E-001,-1.5248559E+000,-4.6999713E-002,-1.0160435E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1852726E-002, 2.4591674E-002, 3.6826823E-005, 3.6826823E-005
 4.7040991E+002, 1.7169668E+000,-1.0833862E-001,-1.5704613E+000,-4.6890940E-002,-1.0379680E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7005427E-004,-8.8278653E-003, 3.6809260E-005, 3.6809260E-005
 4.7161530E+002, 1.7272951E+000,-1.1978456E-001,-1.5701176E+000,-5.1667971E-002,-1.0287887E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8502811E-003,-1.4377893E-002, 3.6791679E-005, 3.6791679E-005
 4.7280457E+002, 1.6973997E+000,-1.0860298E-001,-1.5592891E+000,-5.5971507E-002,-1.0105908E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1263593E-002,-2.6565008E-002, 3.6774008E-005, 3.6774008E-005
 4.7401843E+002, 1.6889954E+000,-1.0274031E-001,-1.5145189E+000,-4.6380058E-002,-1.0381336E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5193399E-002, 2.5252314E-002, 3.6756407E-005, 3.6756407E-005
 4.7520343E+002, 1.6920890E+000,-9.9985697E-002,-1.5288182E+000,-5.5977236E-002,-1.0328435E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8038901E-002, 7.2045669E-003, 3.6738698E-005, 3.6738698E-005
 4.7640927E+002, 1.7461799E+000,-1.2013817E-001,-1.6079435E+000,-6.7478212E-002,-1.0214899E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4875974E-002,-4.9482124E-002, 3.6721189E-005, 3.6721189E-005
 4.7761328E+002, 1.7310307E+000,-1.2311107E-001,-1.5634274E+000,-6.7826056E-002,-9.9772373E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9610512E-003,-2.3433549E-002, 3.6703487E-005, 3.6703487E-005
 4.7880365E+002, 1.6709506E+000,-1.0424382E-001,-1.5634480E+000,-4.6286607E-002,-1.0101477E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4091887E-002,-4.3128754E-002, 3.6685919E-005, 3.6685919E-005
 4.8000687E+002, 1.7193322E+000,-1.1030111E-001,-1.5127035E+000,-5.2000027E-002,-1.0197631E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6809407E-002, 4.4225654E-002, 3.6668469E-005, 3.6668469E-005
 4.8120743E+002, 1.7346862E+000,-1.0624455E-001,-1.6199959E+000,-4.9401293E-002,-1.0156903E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7331701E-002,-4.1057073E-002, 3.6650673E-005, 3.6650673E-005
 4.8241226E+002, 1.7591010E+000,-1.0806760E-001,-1.5858371E+000,-4.9471487E-002,-1.0380352E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8004187E-002, 1.5620976E-002, 3.6633062E-005, 3.6633062E-005
 4.8361597E+002, 1.7599951E+000,-1.3133661E-001,-1.6198049E+000,-6.1825547E-002,-9.9055330E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2143362E-002,-5.3071076E-002, 3.6615439E-005, 3.6615439E-005
 4.8480026E+002, 1.7025150E+000,-1.0679783E-001,-1.5308991E+000,-5.4300818E-002,-1.0243333E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9729799E-002, 1.0414775E-002, 3.6597862E-005, 3.6597862E-005
 4.8600955E+002, 1.7328015E+000,-1.0857894E-001,-1.5859380E+000,-5.5826839E-002,-9.9845184E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8875429E-003,-1.7642091E-002, 3.6580301E-005, 3.6580301E-005
 4.8721585E+002, 1.7163843E+000,-1.1144235E-001,-1.5761056E+000,-4.5087411E-002,-1.0066009E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1055300E-003,-1.6351715E-002, 3.6562444E-005, 3.6562444E-005
 4.8841354E+002, 1.7484323E+000,-1.1804968E-001,-1.6196996E+000,-4.5418028E-002,-1.0022924E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6014525E-002,-3.4835204E-002, 3.6544898E-005, 3.6544898E-005
 4.8961047E+002, 1.7177524E+000,-1.2641677E-001,-1.5575804E+000,-4.6362839E-002,-1.0266093E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0271063E-003,-1.2710243E-002, 3.6527309E-005, 3.6527309E-005
 4.9081641E+002, 1.6793029E+000,-1.0962145E-001,-1.5080204E+000,-5.5622907E-002,-1.0171652E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7186430E-002, 5.9364511E-003, 3.6509572E-005, 3.6509572E-005
 4.9200473E+002, 1.7583252E+000,-1.1765114E-001,-1.6420288E+000,-4.8746163E-002,-9.9583921E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3967761E-002,-5.0200542E-002, 3.6492125E-005, 3.6492125E-005
 4.9321536E+002, 1.7231563E+000,-1.0295718E-001,-1.5305132E+000,-4.2258629E-002,-1.0158794E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8083653E-002, 4.7325713E-002, 3.6474462E-005, 3.6474462E-005
 4.9441818E+002, 1.6931539E+000,-1.3317392E-001,-1.5262552E+000,-6.0064386E-002,-1.0315159E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1439304E-002,-2.6442715E-002, 3.6456721E-005, 3.6456721E-005
 4.9561490E+002, 1.7511444E+000,-1.1383048E-001,-1.5018769E+000,-5.9492377E-002,-1.0075692E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9808473E-002, 7.5843940E-002, 3.6439193E-005, 3.6439193E-005
 4.9681738E+002, 1.7004606E+000,-1.0170811E-001,-1.6191649E+000,-4.6216681E-002,-1.0278164E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1948605E-002,-6.6731845E-002, 3.6421447E-005, 3.6421447E-005
 4.9800656E+002, 1.6637197E+000,-9.5731224E-002,-1.5375774E+000,-4.9745788E-002,-1.0270067E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9221882E-003,-1.9437416E-002, 3.6404026E-005, 3.6404026E-005
 4.9921310E+002, 1.7362585E+000,-1.0966461E-001,-1.6133689E+000,-5.2368941E-002,-1.0049713E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3386563E-002,-3.9244503E-002, 3.6393105E-005, 3.6393105E-005
 5.0042001E+002, 1.7340464E+000,-1.0531135E-001,-1.5748295E+000,-4.6500882E-002,-1.0321267E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3160346E-002, 7.3014483E-003, 3.6520736E-005, 3.6520736E-005
 5.0160190E+002, 1.7437290E+000,-1.0325248E-001,-1.5500574E+000,-5.6394504E-002,-1.0301095E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8856582E-002, 3.3921599E-002, 3.6702350E-005, 3.6702350E-005
 5.0280463E+002, 1.7609746E+000,-1.3036755E-001,-1.6732763E+000,-5.3878515E-002,-1.0037946E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9055817E-002,-9.6648146E-002, 3.6885355E-005, 3.6885355E-005
 5.0400507E+002, 1.7296227E+000,-1.0778222E-001,-1.5501042E+000,-4.3609251E-002,-1.0224295E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5151710E-002, 2.8024807E-002, 3.7068919E-005, 3.7068919E-005
 5.0521436E+002, 1.7837655E+000,-1.1227328E-001,-1.5670784E+000,-5.1399380E-002,-1.0431470E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8763143E-002, 5.2910134E-002, 3.7254575E-005, 3.7254575E-005
 5.0640814E+002, 1.7642645E+000,-1.0573616E-001,-1.6237285E+000,-6.4061780E-002,-1.0691026E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9009677E-003,-2.9368842E-002, 3.7438391E-005, 3.7438391E-005
 5.0761279E+002, 1.7414558E+000,-1.0713848E-001,-1.6171918E+000,-5.1869617E-002,-1.0797273E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1778180E-002,-3.4852021E-002, 3.7622203E-005, 3.7622203E-005
 5.0880176E+002, 1.7350730E+000,-1.2643398E-001,-1.5737121E+000,-5.1963316E-002,-1.0925847E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2982067E-003,-1.7145624E-002, 3.7806544E-005, 3.7806544E-005
 5.1000336E+002, 1.7344928E+000,-1.2048072E-001,-1.5785860E+000,-6.4096778E-002,-1.0712692E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2827732E-002,-2.8777735E-002, 3.7989284E-005, 3.7989284E-005
 5.1121744E+002, 1.8005886E+000,-1.2519432E-001,-1.6385755E+000,-5.4487469E-002,-1.0465638E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8184774E-003,-1.7773311E-002, 3.8174133E-005, 3.8174133E-005
 5.1241046E+002, 1.7893773E+000,-1.2156786E-001,-1.5741583E+000,-5.6314845E-002,-1.0863872E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7070078E-002, 3.7227611E-002, 3.8359347E-005, 3.8359347E-005
 5.1361737E+002, 1.7887975E+000,-1.1755849E-001,-1.6507143E+000,-5.3001923E-002,-1.0709379E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7285493E-002,-3.2584353E-002, 3.8541853E-005, 3.8541853E-005
 5.1482074E+002, 1.7971973E+000,-1.1214912E-001,-1.6293926E+000,-5.3567948E-002,-1.0829256E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9910432E-002, 1.9792946E-003, 3.8727919E-005, 3.8727919E-005
 5.1602045E+002, 1.8337345E+000,-1.1965254E-001,-1.6618146E+000,-5.0897718E-002,-1.0868171E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9321598E-003, 1.2608643E-003, 3.8911364E-005, 3.8911364E-005
 5.1721027E+002, 1.8203178E+000,-1.2290623E-001,-1.6703544E+000,-6.9289815E-002,-1.0743731E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0732274E-002,-4.2340149E-002, 3.9095008E-005, 3.9095008E-005
 5.1840930E+002, 1.8490233E+000,-1.2217137E-001,-1.6607797E+000,-4.9481163E-002,-1.1034426E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9312286E-002, 1.6480763E-002, 3.9278474E-005, 3.9278474E-005
 5.1961389E+002, 1.8418001E+000,-1.1496375E-001,-1.6782604E+000,-6.5589478E-002,-1.1069554E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4289305E-003,-1.7124228E-002, 3.9461270E-005, 3.9461270E-005
 5.2081036E+002, 1.8724505E+000,-1.3787508E-001,-1.6693145E+000,-7.4280624E-002,-1.0550100E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9951770E-003,-9.1252794E-003, 3.9645896E-005, 3.9645896E-005
 5.2201849E+002, 1.8682921E+000,-1.3671162E-001,-1.6878938E+000,-6.4084761E-002,-1.0799458E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4296613E-002,-2.0506012E-002, 3.9830362E-005, 3.9830362E-005
 5.2320612E+002, 1.8940142E+000,-1.3300191E-001,-1.7152866E+000,-7.4269283E-002,-1.0945724E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9837170E-003,-2.8653043E-002, 4.0013992E-005, 4.0013992E-005
 5.2441510E+002, 1.8987144E+000,-1.4332110E-001,-1.7658040E+000,-5.8420269E-002,-1.1038679E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6733463E-002,-6.8941369E-002, 4.0198232E-005, 4.0198232E-005
 5.2560376E+002, 1.9402729E+000,-1.4064530E-001,-1.7047469E+000,-5.8006372E-002,-1.0843970E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3295203E-002, 3.6765833E-002, 4.0381716E-005, 4.0381716E-005
 5.2680646E+002, 1.8904780E+000,-1.1737487E-001,-1.7158236E+000,-5.9211648E-002,-1.1302022E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3942969E-004,-2.0450741E-003, 4.0564584E-005, 4.0564584E-005
 5.2801324E+002, 1.9244048E+000,-1.1486723E-001,-1.7436439E+000,-6.5478417E-002,-1.1395046E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2112757E-002, 3.0135013E-004, 4.0750431E-005, 4.0750431E-005
 5.2920581E+002, 1.8875707E+000,-1.1758747E-001,-1.7063024E+000,-6.0812438E-002,-1.1590177E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1290562E-002, 2.7525095E-003, 4.0933627E-005, 4.0933627E-005
 5.3041577E+002, 1.9456462E+000,-1.4979133E-001,-1.7495790E+000,-6.5153129E-002,-1.1387040E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2830637E-002,-1.8991068E-002, 4.1118817E-005, 4.1118817E-005
 5.3160785E+002, 1.9872975E+000,-1.3996260E-001,-1.7843334E+000,-8.0232193E-002,-1.1275814E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8883817E-003,-1.7343432E-002, 4.1302314E-005, 4.1302314E-005
 5.3280170E+002, 1.9273423E+000,-1.4834688E-001,-1.7353827E+000,-6.3709930E-002,-1.1396072E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1827435E-002,-2.0211214E-002, 4.1485053E-005, 4.1485053E-005
 5.3400885E+002, 1.9783316E+000,-1.2262954E-001,-1.7789947E+000,-6.0785628E-002,-1.1572033E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4875025E-002, 1.5806052E-002, 4.1670165E-005, 4.1670165E-005
 5.3521820E+002, 1.9411844E+000,-1.2299340E-001,-1.8035564E+000,-7.1183907E-002,-1.1906968E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9032847E-002,-5.6668393E-002, 4.1854147E-005, 4.1854147E-005
 5.3640479E+002, 2.0548216E+000,-1.5729244E-001,-1.8351929E+000,-7.4677857E-002,-1.1425092E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8865848E-003,-1.2455780E-002, 4.2038110E-005, 4.2038110E-005
 5.3760266E+002, 2.0202703E+000,-1.4495864E-001,-1.7734890E+000,-6.1520130E-002,-1.1566803E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2068822E-002, 4.0186845E-002, 4.2219592E-005, 4.2219592E-005
 5.3881580E+002, 1.9920031E+000,-1.4382860E-001,-1.8766472E+000,-6.3154365E-002,-1.1461771E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5468213E-002,-9.1741662E-002, 4.2366350E-005, 4.2366350E-005
 5.4001910E+002, 2.0220018E+000,-1.3429879E-001,-1.7838667E+000,-7.8717855E-002,-1.2029162E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8631931E-002, 2.4998135E-002, 4.2499278E-005, 4.2499278E-005
 5.4122137E+002, 1.9907486E+000,-1.5614938E-001,-1.7202609E+000,-7.0984324E-002,-1.1534034E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7815987E-002, 4.3238659E-002, 4.2630778E-005, 4.2630778E-005
 5.4240887E+002, 1.9910316E+000,-1.3954956E-001,-1.8662050E+000,-7.3837753E-002,-1.1618424E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7150595E-002,-8.8676820E-002, 4.2763329E-005, 4.2763329E-005
 5.4361823E+002, 2.0611370E+000,-1.3506540E-001,-1.9056970E+000,-5.4812463E-002,-1.1505338E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0170505E-002,-3.4552985E-002, 4.2895011E-005, 4.2895011E-005
 5.4481293E+002, 2.0046530E+000,-1.3624666E-001,-1.7953334E+000,-5.8094999E-002,-1.1561581E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4252461E-002, 1.4862291E-002, 4.3026591E-005, 4.3026591E-005
 5.4600513E+002, 2.0367468E+000,-1.6858044E-001,-1.8652345E+000,-6.1036653E-002,-1.1936607E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9630761E-002,-5.8224155E-002, 4.3158949E-005, 4.3158949E-005
 5.4720880E+002, 2.0826655E+000,-1.4922784E-001,-1.8113347E+000,-6.6269221E-002,-1.1839178E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7578382E-002, 5.5715358E-002, 4.3290533E-005, 4.3290533E-005
 5.4840063E+002, 1.9333838E+000,-1.2173913E-001,-1.7370332E+000,-6.3710743E-002,-1.2081141E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1553031E-002, 1.0779935E-002, 4.3421080E-005, 4.3421080E-005
 5.4962299E+002, 2.0367169E+000,-1.1851438E-001,-1.8819917E+000,-6.8692365E-002,-1.2085662E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2564653E-003,-3.2602428E-002, 4.3554639E-005, 4.3554639E-005
 5.5082501E+002, 2.0350017E+000,-1.1782704E-001,-1.8786460E+000,-6.5108409E-002,-1.2318336E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4319989E-002,-2.6702847E-002, 4.3687704E-005, 4.3687704E-005
 5.5200006E+002, 2.0646719E+000,-1.5472637E-001,-1.9230211E+000,-6.8867507E-002,-1.1977128E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3784147E-002,-8.2062827E-002, 4.3818633E-005, 4.3818633E-005
 5.5321869E+002, 2.0776283E+000,-1.3934844E-001,-1.8499937E+000,-6.1175536E-002,-1.1953781E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1634533E-002, 2.6991141E-002, 4.3950577E-005, 4.3950577E-005
 5.5442047E+002, 2.0636756E+000,-1.3500431E-001,-1.8949129E+000,-5.9928280E-002,-1.2180614E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9108720E-003,-2.6291633E-002, 4.4083153E-005, 4.4083153E-005
 5.5560657E+002, 2.0950071E+000,-1.6595470E-001,-1.8975903E+000,-6.1325909E-002,-1.1885616E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3182153E-002,-2.9982742E-002, 4.4214611E-005, 4.4214611E-005
 5.5681622E+002, 2.0316663E+000,-1.4854518E-001,-1.7893045E+000,-6.3121703E-002,-1.2043893E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4619362E-002, 3.0574480E-002, 4.4345979E-005, 4.4345979E-005
 5.5800836E+002, 2.0717163E+000,-1.3221532E-001,-1.9148274E+000,-5.8172779E-002,-1.2157871E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6006066E-002,-3.3620783E-002, 4.4479226E-005, 4.4479226E-005
 5.5921332E+002, 2.0843522E+000,-1.5278043E-001,-1.8743679E+000,-6.3583847E-002,-1.2186473E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7457099E-003,-6.5018603E-003, 4.4610440E-005, 4.4610440E-005
